"episodeId","episodeTitle","episodeCategories","episodeUrl","episodeImageUrls"
75041,"Tit for tat","Slice of Life,Comedy","http://tapastic.com/episode/75041","http://d2me59s95dy7e.cloudfront.net/cartoons/8e/40/a6/f8/c7ed4143eb3142bfa95c626dd894d65f.jpg"
75029,"7 - I like to hear myself talk.","Comedy,Romance","http://tapastic.com/episode/75029","http://d2me59s95dy7e.cloudfront.net/cartoons/73/75/d2/95/56b0c2fa4526409da636efe5d26e8bfd.jpg"
75027,38,"Romance,Horror","http://tapastic.com/episode/75027","http://d2me59s95dy7e.cloudfront.net/cartoons/fd/73/74/7b/9118b8414e7c49489a0642a01ca7deab.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/77/ab/57/89/8aa3d7caecb74782a2ff4dcd9ee201fe.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/16/a9/94/fb/00afa412130e46148c25dec8ff980ac0.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/fb/f1/f8/81/779381dfd5164110bf175358d14f845c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/9d/6a/80/d5/e14b8c023ab045539e4e1d5755999bee.jpg"
75015,"08","Action,Fantasy,Drama","http://tapastic.com/episode/75015","http://d2me59s95dy7e.cloudfront.net/cartoons/68/f3/10/07/fb1a2672064b45cfb635a83b813de3a2.jpg"
75011,"Over the childhood wall","Slice of Life,Comedy,Fantasy","http://tapastic.com/episode/75011","http://d2me59s95dy7e.cloudfront.net/cartoons/d8/61/d9/4d/8d9e30219d5a4521949e6ded3246a218.jpg"
74999,"They Took Our Jobs","Slice of Life,Comedy","http://tapastic.com/episode/74999","http://d2me59s95dy7e.cloudfront.net/cartoons/5e/4a/95/96/ba2bff64ba33435aa910ac5ffa652489.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/6c/ec/68/28/81b64b10f13745cca8a44e2345bb2634.jpg"
74997,"Shut Up","Action,Comedy,Fantasy","http://tapastic.com/episode/74997","http://d2me59s95dy7e.cloudfront.net/cartoons/57/62/7b/ad/d15211f19fa34c11adee95a1faaa308e.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/87/2d/91/41/9ff37d4e01d44287b98d4a1d90fe318b.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/b7/2f/76/a6/d4924377e9404bbb88277484cdacf699.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/ba/05/8e/d1/9bbe26ff84e345e2851d9a9ed773aaed.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/59/fe/b6/82/24e9e52c25fa450bbafacb01253d2236.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/0e/6e/4d/f7/13f80a40ad384dd4b88f46ddd13489c3.jpg"
74991,"Snuggle with Baymax","Slice of Life,Comedy","http://tapastic.com/episode/74991","http://d2me59s95dy7e.cloudfront.net/cartoons/56/70/2d/20/28aa8fb983e6490eb01a29a1a9e85439.jpg"
74990,"I MISS YOU (1)","Action,Fantasy,Horror","http://tapastic.com/episode/74990","http://d2me59s95dy7e.cloudfront.net/cartoons/6f/ca/7c/db/8db29a5da99245088824bc027618a844.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/8b/2d/ea/fd/67a89e44fdb94ebf94a6e2058d5a12ce.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/3e/60/91/1a/b80e3ef0ffb94b09858c582f1ef837bb.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/f2/22/9f/f3/8e1467b1a60c4334a8289624c38c3ebc.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/c4/e7/00/09/b7004b0c384a45b9880981964a90d20c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/d4/03/cd/31/44982a0228514e02a8da5b4dff0a85b2.jpg"
74979,"Chapter 2 - (21)","Action,Fantasy,Horror","http://tapastic.com/episode/74979","http://d2me59s95dy7e.cloudfront.net/cartoons/1a/af/a5/bc/7ddd2d94308546fa8e21e277ceeff1ce.jpg"
74972,"All Of A Sudden (1)","Action,Comedy,Fantasy","http://tapastic.com/episode/74972","http://d2me59s95dy7e.cloudfront.net/cartoons/f8/80/b3/af/0f3f29baa39e4973989020b1d62e4369.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/53/12/2c/39/6d9507cdaa1547bc84cc2a04310728ed.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/96/f9/f7/d3/d1f8312cec3a4276acbce0a5a8bf6ca6.jpg"
74938,"I Don't Like It","Slice of Life,Comedy","http://tapastic.com/episode/74938","http://d2me59s95dy7e.cloudfront.net/cartoons/09/c0/77/ca/65f6daa99a2745d8b5f45f1f4da307a4.jpg"
74937,"companion","Slice of Life,Comedy","http://tapastic.com/episode/74937","http://d2me59s95dy7e.cloudfront.net/cartoons/30/03/71/56/05d3f61253b144bbbb8b47e724af8000.jpg"
74934,"My Human","Action,Comedy,Sci-fi","http://tapastic.com/episode/74934","http://d2me59s95dy7e.cloudfront.net/cartoons/30/a7/09/d1/9c3e8fae4d4d4bc4bdba96333251f3da.jpg"
74933,"Bouquet","Slice of Life,Comedy,Drama","http://tapastic.com/episode/74933","http://d2me59s95dy7e.cloudfront.net/cartoons/ba/eb/b1/62/f9859a85711345128cb4c11b7fa090c9.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/b1/0f/1f/08/8a7b3bf29b004f1f9ad20d44d2f99d51.jpg"
74923,"The Comfy Love Dance","Slice of Life,Comedy,Romance","http://tapastic.com/episode/74923","http://d2me59s95dy7e.cloudfront.net/cartoons/eb/4f/8c/cf/73a68f659e954e47ac4714d5a3c9fd3e.jpg"
74907,"FEELS","Slice of Life,Comedy","http://tapastic.com/episode/74907","http://d2me59s95dy7e.cloudfront.net/cartoons/47/59/bd/13/7bda75e3a3b74b15b8db851934907e50.jpg"
74904,"EXTRA: Support Program!","Slice of Life","http://tapastic.com/episode/74904","http://d2me59s95dy7e.cloudfront.net/cartoons/07/06/e9/41/6f297529ba8a443e813433d141b2de95.jpg"
74891,"Chapter 1: 095-097","Action,Horror,Drama","http://tapastic.com/episode/74891","http://d2me59s95dy7e.cloudfront.net/cartoons/2b/4a/5e/31/683ad0171a814ae1867d714a87216283.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/17/d9/70/f6/a06d9a64b8344a0182720a3258cce9c6.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/b5/fc/2a/29/30c7dbfc203343aa93ccc5be9bea0fce.jpg"
74884,"004 Which Way Again!","Action,Fantasy,Gaming","http://tapastic.com/episode/74884","http://d2me59s95dy7e.cloudfront.net/cartoons/75/c3/55/cd/1d29d5ee93124cf4892666d394870026.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/5f/32/75/2d/3b48bf076d254184af895ab4638d0637.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/11/31/7b/2d/9896035a0a6a43a2b7034448f6c4ebdd.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/1f/5b/63/d9/4d36ef98b98840a5b5eaf5716bc693e9.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/db/25/85/17/71ae7d4d073c47b193da9c394ed2e402.gif;http://d2me59s95dy7e.cloudfront.net/cartoons/5d/f9/ed/f4/cc2a0482fc274648944719cb2efd111c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/36/a7/97/19/1117a71b516742029bc57d888f8298fc.gif;http://d2me59s95dy7e.cloudfront.net/cartoons/3c/72/ce/d6/736797aab6dd41a39c6aa2b81529ae3f.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/6c/e0/3c/de/feb2e1cd9b964110934831751cd6b244.gif;http://d2me59s95dy7e.cloudfront.net/cartoons/1c/82/ee/3d/110d7bf146674fb183d00dbc38b9a205.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/7a/96/e7/d6/71a995de923b41c1a0cdcc4a9de69bb8.gif;http://d2me59s95dy7e.cloudfront.net/cartoons/5a/6d/2d/cd/58311c7f61184ac0bb20914fba787061.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/e8/45/bc/12/ca97037fcdf14c33835d5b2985947d95.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/4a/4f/83/44/92db978170f64c5d85fafeef6ee07ec8.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/15/e2/76/b4/a4044405cb4c4ac086f023bbf7e11e90.jpg"
74841,"When Grandma Makes Cookies","Comedy","http://tapastic.com/episode/74841","http://d2me59s95dy7e.cloudfront.net/cartoons/38/79/c2/f3/8e20ce398be2464cb8e9d689ec24fddf.jpg"
74824,"u fo real","Slice of Life,Comedy,Drama","http://tapastic.com/episode/74824","http://d2me59s95dy7e.cloudfront.net/cartoons/18/25/e8/b3/d3f73613afdf4b32914002dc3478933a.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/a5/b2/6f/a2/8e9a4b39d4f1491f847fe900568a7544.jpg"
74821,"Romantic bus ride","Slice of Life,Comedy","http://tapastic.com/episode/74821","http://d2me59s95dy7e.cloudfront.net/cartoons/23/06/e8/5a/e4cf0952fd384e6e92c5f02b4d8e8b95.jpg"
74793,"1000 reader Thank you!!!","Action,Fantasy,Drama","http://tapastic.com/episode/74793","http://d2me59s95dy7e.cloudfront.net/cartoons/ee/82/88/99/e22d1e60b38047e19636bfe70344c135.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/7e/47/bc/9f/2a290c3f17924ac89a190a2cd4221990.jpg"
74773,"Bathtime II","Slice of Life,Comedy","http://tapastic.com/episode/74773","http://d2me59s95dy7e.cloudfront.net/cartoons/ea/b0/66/5a/e09c4b1a4d76407ea7030248a06ae291.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/88/e5/ad/f4/25bbbb7d5762450f8af9b5403c6fac0f.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/9d/34/5a/c8/326e51bc225341099748a298aa42cf72.jpg"
74771,"6 - Help!","Comedy,Romance","http://tapastic.com/episode/74771","http://d2me59s95dy7e.cloudfront.net/cartoons/41/ce/7e/7e/19add5fae2e44229ab6423790a4082cc.jpg"
74755,"Ep166: Stressed out","Slice of Life,Comedy,Fantasy","http://tapastic.com/episode/74755","http://d2me59s95dy7e.cloudfront.net/cartoons/f1/fc/85/4a/bb4b9fb6af2c43c385a2fbf8f1911472.jpg"
74747,"Romantic Encounter","Comedy","http://tapastic.com/episode/74747","http://d2me59s95dy7e.cloudfront.net/cartoons/ed/a1/67/8a/20bbae34a28d476f867826ab4a015f90.jpg"
74744,"It's Been 84 Years","Slice of Life,Comedy,Gaming","http://tapastic.com/episode/74744","http://d2me59s95dy7e.cloudfront.net/cartoons/0b/ae/a2/c5/2499a6c8359a41b5bb17d6215289a221.jpg"
74734,"Fantasy plastic Part. 3","Horror,Drama","http://tapastic.com/episode/74734","http://d2me59s95dy7e.cloudfront.net/cartoons/1f/06/ff/34/95e079a12aad4f838967102b549d77e1.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/21/ff/92/64/07e7e002b8db486aadaffa105a7d5c2a.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/62/21/94/16/3d32a2db0fe24565bef9261b6f3a5b8b.jpg"
74713,"First Snow","Comedy","http://tapastic.com/episode/74713","http://d2me59s95dy7e.cloudfront.net/cartoons/e1/16/2b/c0/ee0f21d2eecc4d1890854f80163ff8cb.jpg"
74698,"Holiday Stress","Comedy,Gaming","http://tapastic.com/episode/74698","http://d2me59s95dy7e.cloudfront.net/cartoons/f9/fc/ff/5d/279d4b8ba9484bb9902adc48b4087d99.jpg"
74695,"1. A Better Place (5)","Fantasy,Drama","http://tapastic.com/episode/74695","http://d2me59s95dy7e.cloudfront.net/cartoons/5e/a7/e9/24/bfee2417fa6743d791ca1738656607fc.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/cb/06/0d/db/34e25cccf77849a0ba78e6aa9a5b3622.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/84/f3/41/4c/87dd88a218ad4a4186196af07d806127.jpg"
74692,"5 - Dreams","Comedy,Romance","http://tapastic.com/episode/74692","http://d2me59s95dy7e.cloudfront.net/cartoons/f8/4b/e8/d0/def8d6d8c51c45fe94da6d022ccd3f5c.jpg"
74691,"4 - 2 Minutes!","Comedy,Romance","http://tapastic.com/episode/74691","http://d2me59s95dy7e.cloudfront.net/cartoons/11/ae/ba/c4/05cffbb579b744bb8fb27ff479d5980f.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/9d/79/04/b1/64a427d74aa34243aad8768fc83d333d.jpg"
74679,"Kitchen suffering","Slice of Life,Comedy,Romance","http://tapastic.com/episode/74679","http://d2me59s95dy7e.cloudfront.net/cartoons/47/0a/70/d4/fb8e14ea6c344472b7db82e581b6567b.jpg"
74665,"TAKE A WALK","Slice of Life,Comedy","http://tapastic.com/episode/74665","http://d2me59s95dy7e.cloudfront.net/cartoons/18/27/39/fa/b673f886eca14b16b413b4919bacb2ec.jpg"
74659,"Let's Talk To Ladies Again","Slice of Life,Comedy,Romance","http://tapastic.com/episode/74659","http://d2me59s95dy7e.cloudfront.net/cartoons/f4/05/42/f1/4d85dbb4bcf14bba8c07a6c9eb1d5d57.jpg"
74655,"Memory Loss","Slice of Life,Comedy","http://tapastic.com/episode/74655","http://d2me59s95dy7e.cloudfront.net/cartoons/8d/62/e6/3d/7f110b92d050469183473a9728b0a4cd.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/d5/cb/d9/93/05fccf59579343f08c580dde42a7045a.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/02/a5/14/92/0b462ed10be34396980e16f41bc67e81.jpg"
74637,"socks","Slice of Life,Comedy","http://tapastic.com/episode/74637","http://d2me59s95dy7e.cloudfront.net/cartoons/5b/67/3d/55/2092aaf2a48b45899f1fe07ed3168e41.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/01/37/b2/d2/3f88a8d06f814490a24063c515fd51d5.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/13/d7/11/31/1e1186c2edab439c95f21728befeddf9.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/08/4c/1c/04/8e7f2071a5864908a4f9ccab62c83c6c.jpg"
74621,"I don't always screw up quick time events ...","Slice of Life,Comedy,Gaming","http://tapastic.com/episode/74621","http://d2me59s95dy7e.cloudfront.net/cartoons/97/2d/6c/b8/e270226e3f834504a3f0b26065548cdd.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/91/a3/0b/11/a313e22ebd4c4cfc96d91dba2dbe3f0d.gif;http://d2me59s95dy7e.cloudfront.net/cartoons/2a/87/cd/dc/f8c10ab038df4e46bbef6108ecb311ec.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/04/c8/3f/96/f675b910a2a445299cf7028deeea610d.gif;http://d2me59s95dy7e.cloudfront.net/cartoons/50/76/fc/c3/deaedc89f2ef49438fd74f3cbb05d1af.gif;http://d2me59s95dy7e.cloudfront.net/cartoons/1c/83/c7/16/64f74c3a750c42f3bfbdae2430190c3c.jpg"
74593,"The Hattening","Slice of Life,Comedy","http://tapastic.com/episode/74593","http://d2me59s95dy7e.cloudfront.net/cartoons/03/6f/fc/af/a33fd649515d46e8b2a4a68ead4f7a25.gif"
74564,"Gumball Machine","Slice of Life,Comedy,Romance","http://tapastic.com/episode/74564","http://d2me59s95dy7e.cloudfront.net/cartoons/86/c9/b4/da/a6ec0ed986a1466fa4fcddc291d97ea0.jpg"
74558,"Secrets","Slice of Life,Comedy","http://tapastic.com/episode/74558","http://d2me59s95dy7e.cloudfront.net/cartoons/60/4a/64/29/5f7e131c1e32476fbd5b3d760965a26e.jpg"
74535,"Special Treatment ","Slice of Life,Comedy,Drama","http://tapastic.com/episode/74535","http://d2me59s95dy7e.cloudfront.net/cartoons/60/f5/38/98/ff431f9118654683a72032b395d860be.jpg"
74524,"Veni Vidi Edi","Slice of Life,Comedy","http://tapastic.com/episode/74524","http://d2me59s95dy7e.cloudfront.net/cartoons/02/fd/cc/4d/bdffe7f1f1d24fd8821fe20783c7da0e.jpg"
74501,"THE ARTIST","Slice of Life,Comedy","http://tapastic.com/episode/74501","http://d2me59s95dy7e.cloudfront.net/cartoons/f4/21/bc/4a/80e4b1e28f204a628d1d88464b31553b.jpg"
74493,"Game hype","Slice of Life,Comedy,Drama","http://tapastic.com/episode/74493","http://d2me59s95dy7e.cloudfront.net/cartoons/76/7a/ef/23/9ae1f2c90ceb4c878f7a2dbb11cca559.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/18/19/cb/06/860bf9173c63478bacf466e6ba58133c.jpg"
74473,"1/1/13","Action,Fantasy,Horror","http://tapastic.com/episode/74473","http://d2me59s95dy7e.cloudfront.net/cartoons/06/b4/05/44/cfd34ff299df449fababdddeb82b3584.jpg"
74470,"Why the Moon Wanes","Comedy,Fantasy","http://tapastic.com/episode/74470","http://d2me59s95dy7e.cloudfront.net/cartoons/86/71/34/c8/1fba15a945d0464a913148f1b0915b57.jpg"
74469,"3 - The 'ONE'","Comedy,Romance","http://tapastic.com/episode/74469","http://d2me59s95dy7e.cloudfront.net/cartoons/0e/75/0c/f8/6926093e09af409a9e31223d13e345e3.jpg"
74468,"Chapter 1 Page 20","Action,Comedy,Fantasy","http://tapastic.com/episode/74468","http://d2me59s95dy7e.cloudfront.net/cartoons/aa/f8/d6/ea/13fe9b2840f44ea9b35c4a3477f28d46.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/a7/ea/3b/5b/68d9401aa45f48e8b0788807cc829be5.jpg"
74436,"Q&A #1","Slice of Life","http://tapastic.com/episode/74436","http://d2me59s95dy7e.cloudfront.net/cartoons/7e/bc/a1/1c/19ca02beaa584427980c4bf4438c890b.jpg"
74430,"Episode 2 (Ronnie)","Comedy,Fantasy,Romance","http://tapastic.com/episode/74430","http://d2me59s95dy7e.cloudfront.net/cartoons/23/c6/6d/93/ab4d8df6bf684aabafc584a67a788d14.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/eb/e7/ed/14/dd9e109ded4b481eac6a6f3a5c0e6624.jpg"
74429,"Episode 1 (Sebastien)","Comedy,Fantasy,Romance","http://tapastic.com/episode/74429","http://d2me59s95dy7e.cloudfront.net/cartoons/fc/48/f2/38/902ff500eb3a4fd2a15e13297c1423ec.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/94/05/5d/30/3f2435f5b7574dadbc28efde7bc6f0f9.jpg"
74400,"Stranger danger","Action,Comedy,Fantasy","http://tapastic.com/episode/74400","http://d2me59s95dy7e.cloudfront.net/cartoons/9e/d8/8c/7f/0a3ea522f5464eb5b04489f806a73a18.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/c7/82/21/99/0d31fdddd0454a2d8b50f689890d00dd.jpg"
74380,"Leaves","Slice of Life,Comedy","http://tapastic.com/episode/74380","http://d2me59s95dy7e.cloudfront.net/cartoons/4b/6e/4f/16/262c4da723724577850c89290a8bb37f.jpg"
74372,"Chapter 1","Action,Comedy,Fantasy","http://tapastic.com/episode/74372","http://d2me59s95dy7e.cloudfront.net/cartoons/4c/20/26/02/9010dcff39804f7fa54ecf3407969a36.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/f6/f7/67/64/8214c1cc744e4bbc9f726bf90fc2a1d6.jpg"
74356,"Purple Orange","Comedy,Fantasy,Drama","http://tapastic.com/episode/74356","http://d2me59s95dy7e.cloudfront.net/cartoons/8d/31/71/30/29a505f0859948018c0b048a96b418bc.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/6c/22/82/ab/2f28c6d35fdb4c17be838b6aa98cc8ef.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/f8/c6/22/9f/e27f476c2a484c96afbde66e2d2da58f.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/c8/64/b4/6f/a3c2debbebea4151bcdbbd7d8e8210bb.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/8e/fc/88/69/f203062a6d6640bdbd649c58628827a1.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/05/7f/4d/35/af35a6f7f64b4fefbd8a06b68b639d2b.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/5e/c1/28/77/fa84298450314c1d8c1948b66f00477b.jpg"
74339,"College apps","Slice of Life,Comedy,Drama","http://tapastic.com/episode/74339","http://d2me59s95dy7e.cloudfront.net/cartoons/65/ed/01/e7/c2f0a439ec86413ab3760e374e18cf19.jpg"
74317,"Chapter 3.10","Fantasy","http://tapastic.com/episode/74317","http://d2me59s95dy7e.cloudfront.net/cartoons/74/a5/ae/8f/f579e4dcae1744b8ba20adf3931efc52.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/5b/24/62/00/f2207607793a485da28c4ed081d62ad9.jpg"
74312,"1. A Better Place (4)","Fantasy,Drama","http://tapastic.com/episode/74312","http://d2me59s95dy7e.cloudfront.net/cartoons/3d/42/f2/7b/b8d09d190de443aaa793507427f1db5e.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/d3/0a/85/67/c5400f13c67f4f50a1a3379036c1b145.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/b9/49/bd/f4/481d2b5acd5d46c58b270b86e4b94694.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/5c/0a/8f/52/dbd8b56387244f85a521d998ae994410.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/3d/00/c6/a6/818d59ad2c1247ada17b74114b813b8c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/25/31/19/fc/59da506dc0eb479c8e4f85202457b51d.jpg"
74309,"In my Times of Need","Slice of Life","http://tapastic.com/episode/74309","http://d2me59s95dy7e.cloudfront.net/cartoons/51/39/62/d6/b7043fe2f3dc4c49956dd6c5771c1c39.jpg"
74304,"REFRESHING?","Slice of Life,Comedy","http://tapastic.com/episode/74304","http://d2me59s95dy7e.cloudfront.net/cartoons/c4/26/3a/36/5707487e599942349aad3b9833f40a4b.jpg"
74292,"Curses","Slice of Life,Comedy,Fantasy","http://tapastic.com/episode/74292","http://d2me59s95dy7e.cloudfront.net/cartoons/ca/79/6e/d1/ec19bd24b9d34254a8fb8bf5325b2678.jpg"
74289,"Tension rises","Fantasy,Romance,Drama","http://tapastic.com/episode/74289","http://d2me59s95dy7e.cloudfront.net/cartoons/20/65/02/65/7d1926fd617a4028a5c8c7d8d9e9e162.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/28/a1/6b/9d/6e6b3b9fb06049b3b155120a0704718e.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/fb/47/f5/56/0a8a6c01a9bb4309b3b7920c580361cc.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/d0/d9/9d/f4/c2ddde85bab045c1a1270ca748e26b8d.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/f5/47/f2/2e/ca7c289a1f1644d0bbb9e49121d52902.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/c1/06/bd/f6/02887c42763c43119e21ebc4ef7b7009.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/c9/7a/bb/40/933d17ed569c4f9c82c837dc66265ad4.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/45/f2/52/c4/4080bd17988143079c34d4d485e95b24.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/e2/59/50/dd/29a062e361644a72b1c7111fedfcad9c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/d2/38/0f/2f/484a208934144208a321923562eeede6.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/7a/7b/89/7a/3fb89e8f343145a8aee983367f38f0e1.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/53/5f/dd/ba/ba40e1bae4b74d65b428371123863d5c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/0a/d3/c4/b1/f6e72afcccc04a5c97aee817e1017c66.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/6f/3d/2e/93/a9e3807eea6244f1b414f9f3e6672e39.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/b5/af/65/aa/e5b944af9f4246839f705ed1d033a0ad.jpg"
74285,"To the Sea: Page 97 ~ Page 98","Fantasy,Romance","http://tapastic.com/episode/74285","http://d2me59s95dy7e.cloudfront.net/cartoons/6f/2e/47/eb/c9db9f8eddab4c84a837fb01d931f770.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/4d/d8/8f/43/700d3190a6174e7180f680b868f5ea79.jpg"
74283,"brainstorming","Slice of Life,Comedy","http://tapastic.com/episode/74283","http://d2me59s95dy7e.cloudfront.net/cartoons/ea/e1/04/eb/593402661dac4aff84b1e1c37c908f9b.jpg"
74280,"Lewd.","Slice of Life,Comedy","http://tapastic.com/episode/74280","http://d2me59s95dy7e.cloudfront.net/cartoons/01/65/8e/c9/fe3a8f4cc1f248a497f25b295388e2eb.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/e9/54/8c/67/d4fa05032d2f422da966948db3c34af9.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/53/b4/6c/7e/c7b8b659918948bea7bd5c13615ed12c.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/84/10/e9/be/959c5219f735401da32dafb43a3a5423.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/82/a5/a5/0a/c0ce45f9f0374930b9086875cef42a4e.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/d5/30/d3/ef/71502c60b45c436481b8c3434e003727.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/8f/17/e9/58/a44cdcb638b344f2a7b14116fc6eb8c2.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/26/20/fc/43/cad97e95648c4e1fa9d0805be8e6955f.jpg"
74271,"REVENGE FARTS","Slice of Life,Comedy","http://tapastic.com/episode/74271","http://d2me59s95dy7e.cloudfront.net/cartoons/88/7b/1f/f5/ab8b02d1f3f3453e9e3010cbcbaf35a5.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/49/dc/fd/a1/ab9f53376dd3437e9da3fc7416883ddf.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/44/4c/1b/fc/9486f4366da24d839e6ee61c6c329a75.jpg"
74270,"Cooking","Comedy","http://tapastic.com/episode/74270","http://d2me59s95dy7e.cloudfront.net/cartoons/ad/59/e1/e5/1f0d25e1c27f46c4bc2898736d05421b.jpg"
74263,"2 - Pure fun!","Comedy,Romance","http://tapastic.com/episode/74263","http://d2me59s95dy7e.cloudfront.net/cartoons/06/18/af/f5/f0b72df0abdd4668bd5e97f17fbc8003.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/4c/db/ee/e1/65e5fc62215f471b96dd514d584cf50f.jpg"
74256,"1/1/12","Action,Fantasy,Horror","http://tapastic.com/episode/74256","http://d2me59s95dy7e.cloudfront.net/cartoons/64/77/23/e3/a87b3c9f1dce4df98c5c2cac042a1a20.jpg"
74238,"Springtime Swim pt 2","Slice of Life,Fantasy","http://tapastic.com/episode/74238","http://d2me59s95dy7e.cloudfront.net/cartoons/aa/3c/b1/35/5b415f870001434b9c6eca2608ea7967.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/c4/84/a7/a3/a11ac475f0a8485da563be4fa4fd7e40.jpg;http://d2me59s95dy7e.cloudfront.net/cartoons/0f/e4/ae/ff/de53c2be6ce6439fb8a7e5d0412143d5.jpg"
74236,"Tall friends","Slice of Life","http://tapastic.com/episode/74236","http://d2me59s95dy7e.cloudfront.net/cartoons/a7/37/2b/2a/15a0560210eb4ad894166389fd8d61f7.jpg"
74233,"Recovery","Slice of Life","http://tapastic.com/episode/74233","http://d2me59s95dy7e.cloudfront.net/cartoons/b5/0a/bf/b1/dab81b12bb684d6fb17b9a49c795a833.jpg"
